Latitude,Longitude,Elevation (m),City,Weather_loc,Distance_km,Difference_km
-24.27707,133.43043,501.039,Hugh,Alice springs,1578.943,1.013
-24.28618,133.43048,512.77917,Hugh,Alice springs,1579.952,1.009
-24.2942,133.43452,509.88321,Hugh,Alice springs,1580.93,0.978
-24.30146,133.43992,515.04883,Hugh,Alice springs,1581.903,0.973
-24.30877,133.44661,521.21222,Hugh,Alice springs,1582.96,1.057
-24.31577,133.45292,522.09857,Hugh,Alice springs,1583.966,1.006
-24.32217,133.45862,510.39926,Hugh,Alice springs,1584.881,0.915
-24.32897,133.46506,498.0629,Hugh,Alice springs,1585.878,0.997
-24.33711,133.46579,487.0293,Hugh,Alice springs,1586.783,0.905
-24.34192,133.45568,481.92099,Hugh,Alice springs,1587.939,1.156
-24.34581,133.44655,477.84436,Hugh,Alice springs,1588.961,1.022
-24.34959,133.4397,471.57791,Hugh,Alice springs,1589.772,0.811
-24.35548,133.43213,474.43527,Hugh,Alice springs,1590.78,1.008
-24.36343,133.42733,473.0,Hugh,Alice springs,1591.786,1.006
-24.37082,133.42226,477.82867,Hugh,Alice springs,1592.753,0.967
-24.37734,133.41517,484.15051,Hugh,Alice springs,1593.772,1.019
-24.3843,133.40723,487.63943,Hugh,Alice springs,1594.887,1.115
-24.39174,133.40021,484.91418,Hugh,Alice springs,1595.976,1.089
-24.39773,133.39542,479.16101,Hugh,Alice springs,1596.798,0.822
-24.40636,133.38853,477.04282,Hugh,Alice springs,1597.982,1.184
-24.41177,133.38395,474.81418,Hugh,Alice springs,1598.74,0.758
-24.42128,133.37585,467.27615,Hugh,Alice springs,1600.076,1.336
-24.42725,133.37077,464.82376,Hugh,Alice springs,1600.914,0.838
-24.43346,133.36548,467.61041,Hugh,Alice springs,1601.786,0.872
-24.44012,133.35732,472.00909,Hugh,Alice springs,1602.895,1.109
-24.44439,133.35046,460.46597,Hugh,Alice springs,1603.736,0.841
-24.44815,133.34113,453.0,Ghan,Alice springs,1604.77,1.034
-24.45347,133.3329,448.05655,Ghan,Alice springs,1605.792,1.022
-24.45924,133.32662,442.64993,Ghan,Alice springs,1606.694,0.902
-24.4645,133.31835,440.0,Ghan,Alice springs,1607.715,1.021
-24.46888,133.30955,436.93665,Ghan,Alice springs,1608.731,1.016
-24.47398,133.29929,432.52808,Ghan,Alice springs,1609.915,1.184
-24.47852,133.29016,433.92288,Ghan,Alice springs,1610.968,1.053
-24.48248,133.28416,442.5184,Ghan,Alice springs,1611.718,0.75
-24.4896,133.27832,433.05392,Ghan,Alice springs,1612.704,0.986
-24.49798,133.27532,441.71414,Ghan,Alice springs,1613.681,0.977
-24.50345,133.2684,429.0462,Ghan,Alice springs,1614.608,0.927
-24.50775,133.26,426.14081,Ghan,Alice springs,1615.584,0.976
-24.51494,133.25402,427.40277,Ghan,Alice springs,1616.585,1.001
-24.5232,133.25024,429.0,Ghan,Alice springs,1617.577,0.992
-24.53094,133.24514,427.77264,Ghan,Alice springs,1618.578,1.001
-24.53934,133.24172,433.0015,Ghan,Alice springs,1619.571,0.993
-24.5476,133.23787,423.93274,Ghan,Alice springs,1620.566,0.995
-24.55677,133.23965,428.3045,Ghan,Alice springs,1621.598,1.032
-24.56508,133.24125,429.32999,Ghan,Alice springs,1622.533,0.935
-24.57441,133.23775,427.38406,Ghan,Alice springs,1623.626,1.093
-24.58021,133.23131,427.87399,Ghan,Alice springs,1624.542,0.916
-24.58981,133.22573,427.96796,Ghan,Alice springs,1625.746,1.204
-24.59654,133.22373,436.18835,Ghan,Alice springs,1626.518,0.772
-24.60543,133.2211,439.92636,Ghan,Alice springs,1627.538,1.02
-24.61357,133.21869,435.02414,Ghan,Alice springs,1628.472,0.934
-24.62261,133.21602,438.51971,Ghan,Alice springs,1629.509,1.037
-24.63097,133.21353,442.71448,Ghan,Alice springs,1630.469,0.96
-24.63982,133.2126,446.9101,Ghan,Alice springs,1631.454,0.985
-24.65059,133.20944,451.02368,Ghan,Alice springs,1632.689,1.235
-24.65667,133.20689,457.4057,Ghan,Alice springs,1633.41,0.721
-24.665,133.20313,456.24539,Ghan,Alice springs,1634.408,0.998
-24.67153,133.19638,453.53415,Ghan,Alice springs,1635.403,0.995
-24.67914,133.19095,447.98895,Ghan,Alice springs,1636.409,1.006
-24.68781,133.19104,441.27673,Ghan,Alice springs,1637.369,0.96
-24.69742,133.19121,433.1871,Ghan,Alice springs,1638.434,1.065
-24.70582,133.1878,430.65424,Ghan,Alice springs,1639.426,0.992
-24.71413,133.18226,423.13022,Ghan,Alice springs,1640.504,1.078
-24.72128,133.17949,424.10706,Ghan,Alice springs,1641.344,0.84
-24.7297,133.18236,420.33539,Ghan,Alice springs,1642.321,0.977
-24.73878,133.18281,415.83917,Ghan,Alice springs,1643.328,1.007
-24.74674,133.18734,414.21429,Ghan,Alice springs,1644.322,0.994
-24.75463,133.18438,416.45706,Ghan,Alice springs,1645.246,0.924
-24.76474,133.18086,413.0,Ghan,Alice springs,1646.421,1.175
-24.7718,133.17943,414.45145,Ghan,Alice springs,1647.216,0.795
-24.78073,133.17921,413.32019,Ghan,Alice springs,1648.205,0.989
-24.7907,133.18101,411.09619,Ghan,Alice springs,1649.324,1.119
-24.7985,133.18243,416.0723,Ghan,Alice springs,1650.2,0.876
-24.8071,133.18582,427.0,Ghan,Alice springs,1651.212,1.012
-24.8158,133.18739,427.80466,Ghan,Alice springs,1652.189,0.977
-24.82468,133.18901,421.42624,Ghan,Alice springs,1653.186,0.997
-24.8334,133.19206,423.25824,Ghan,Alice springs,1654.2,1.014
-24.8429,133.19262,428.1879,Ghan,Alice springs,1655.254,1.054
-24.85154,133.19382,423.18005,Ghan,Alice springs,1656.219,0.965
-24.86261,133.19406,422.16336,Ghan,Alice springs,1657.445,1.226
-24.86926,133.19397,421.28653,Ghan,Alice springs,1658.182,0.737
-24.87864,133.19383,421.23173,Ghan,Alice springs,1659.221,1.039
-24.88877,133.19492,421.17693,Ghan,Alice springs,1660.349,1.128
-24.89735,133.19585,421.12213,Ghan,Alice springs,1661.304,0.955
-24.9053,133.19669,418.77475,Ghan,Alice springs,1662.189,0.885
-24.91437,133.19765,422.43106,Ghan,Alice springs,1663.198,1.009
-24.92301,133.19796,413.09695,Ghan,Alice springs,1664.156,0.958
-24.93154,133.196,412.46014,Ghan,Alice springs,1665.121,0.965
-24.94111,133.19402,410.13052,Ghan,Alice springs,1666.2,1.079
-24.95435,133.19489,411.59375,Ghan,Alice springs,1667.669,1.469
-24.95837,133.19524,412.43887,Ghan,Alice springs,1668.116,0.447
-24.96916,133.19618,415.0,Ghan,Alice springs,1669.315,1.199
-24.9775,133.19692,419.04305,Ghan,Alice springs,1670.242,0.927
-24.98691,133.19779,423.08611,Ghan,Alice springs,1671.288,1.046
-24.99411,133.19846,427.12916,Ghan,Alice springs,1672.088,0.8
-25.00331,133.19932,431.17221,Ghan,Alice springs,1673.111,1.023
-25.0136,133.20027,435.21526,Ghan,Alice springs,1674.255,1.144
-25.02144,133.20099,439.25832,Ghan,Alice springs,1675.126,0.871
-25.03019,133.20179,443.30137,Ghan,Alice springs,1676.099,0.973
-25.03969,133.20265,447.34442,Ghan,Alice springs,1677.155,1.056
-25.04831,133.20237,442.76614,Ghan,Alice springs,1678.11,0.955
-25.05693,133.20192,442.6438,Ghan,Alice springs,1679.066,0.956
-25.06591,133.20145,443.04028,Ghan,Alice springs,1680.062,0.996
-25.07508,133.19996,444.61469,Ghan,Alice springs,1681.089,1.027
-25.08349,133.19728,454.19263,Ghan,Alice springs,1682.059,0.97
-25.09235,133.19768,454.70697,Ghan,Alice springs,1683.041,0.982
-25.10143,133.19847,463.61969,Ghan,Alice springs,1684.05,1.009
-25.11038,133.19974,472.06503,Ghan,Alice springs,1685.05,1.0
-25.1197,133.1989,464.75238,Ghan,Alice springs,1686.086,1.036
-25.12784,133.19588,457.40964,Ghan,Alice springs,1687.038,0.952
-25.13673,133.19335,454.15344,Ghan,Alice springs,1688.055,1.017
-25.1455,133.19377,448.31982,Ghan,Alice springs,1689.027,0.972
-25.15441,133.19499,443.52731,Ghan,Alice springs,1690.022,0.995
-25.16365,133.19625,431.8772,Ghan,Alice springs,1691.053,1.031
-25.17257,133.19747,427.92297,Ghan,Alice springs,1692.049,0.996
-25.18119,133.19865,422.90497,Ghan,Alice springs,1693.011,0.962
-25.19069,133.19996,420.70038,Ghan,Alice springs,1694.072,1.061
-25.19891,133.20197,420.71613,Ghan,Alice springs,1695.005,0.933
-25.20752,133.20429,418.58658,Ghan,Alice springs,1695.987,0.982
-25.21707,133.20506,415.07083,Ghan,Alice springs,1697.048,1.061
-25.22631,133.20472,410.42819,Ghan,Alice springs,1698.072,1.024
-25.23444,133.20551,409.44855,Ghan,Alice springs,1698.976,0.904
-25.24321,133.20691,411.80872,Ghan,Alice springs,1699.958,0.982
-25.25288,133.20846,404.0,Ghan,Alice springs,1701.041,1.083
-25.26218,133.20995,407.73059,Ghan,Alice springs,1702.082,1.041
-25.26998,133.21085,403.7229,Ghan,Alice springs,1702.951,0.869
-25.2795,133.21035,400.32889,Ghan,Alice springs,1704.007,1.056
-25.2886,133.20809,402.8512,Ghan,Alice springs,1705.04,1.033
-25.29739,133.20511,404.00003,Ghan,Alice springs,1706.059,1.019
-25.30495,133.20254,402.99884,Ghan,Alice springs,1706.936,0.877
-25.31527,133.19902,402.80356,Ghan,Alice springs,1708.133,1.197
-25.32217,133.19678,404.3884,Ghan,Alice springs,1708.93,0.797
-25.33096,133.19477,406.2226,Ghan,Alice springs,1709.925,0.995
-25.34153,133.19365,410.31213,Ghan,Alice springs,1711.101,1.176
-25.34946,133.19315,414.65598,Ghan,Alice springs,1711.981,0.88
-25.35819,133.19259,414.12527,Ghan,Alice springs,1712.95,0.969
-25.36716,133.19204,416.98712,Ghan,Alice springs,1713.945,0.995
-25.37758,133.19138,419.78098,Ghan,Alice springs,1715.101,1.156
-25.38562,133.19153,423.71338,Ghan,Alice springs,1715.992,0.891
-25.39377,133.19306,425.45288,Ghan,Alice springs,1716.908,0.916
-25.40512,133.19731,426.57022,Ghan,Alice springs,1718.236,1.328
-25.41119,133.1998,427.72772,Ghan,Alice springs,1718.954,0.718
-25.42046,133.20361,430.18649,Ghan,Alice springs,1720.05,1.096
-25.42751,133.20642,433.45078,Ghan,Alice springs,1720.881,0.831
-25.4367,133.20861,436.20789,Ghan,Alice springs,1721.923,1.042
-25.44529,133.2101,438.2692,Ghan,Alice springs,1722.886,0.963
-25.45555,133.21322,442.14468,Ghan,Alice springs,1724.065,1.179
-25.46471,133.21615,449.28992,Ghan,Alice springs,1725.122,1.057
-25.4711,133.21818,452.99252,Ghan,Alice springs,1725.859,0.737
-25.48203,133.22167,459.11923,Ghan,Alice springs,1727.12,1.261
-25.48861,133.2237,456.59686,Ghan,Alice springs,1727.877,0.757
-25.49838,133.22529,454.0,Ghan,Alice springs,1728.971,1.094
-25.5081,133.2249,448.84744,Ghan,Alice springs,1730.048,1.077
-25.51741,133.22279,450.0,Ghan,Alice springs,1731.101,1.053
-25.5239,133.22102,449.08279,Ghan,Alice springs,1731.842,0.741
-25.53281,133.21856,448.0,Ghan,Alice springs,1732.86,1.018
-25.54239,133.21592,451.20425,Ghan,Alice springs,1733.954,1.094
-25.55041,133.21372,453.20096,Ghan,Alice springs,1734.87,0.916
-25.55993,133.21109,455.71097,Ghan,Alice springs,1735.957,1.087
-25.56779,133.20947,458.13419,Ghan,Alice springs,1736.843,0.886
-25.57672,133.20918,460.0,Ghan,Alice springs,1737.833,0.99
-25.58599,133.20992,463.70343,Ghan,Alice springs,1738.863,1.03
-25.59544,133.21067,468.00607,Ghan,Alice springs,1739.913,1.05
-25.60387,133.21125,471.96295,Ghan,Alice springs,1740.849,0.936
-25.61272,133.21196,477.22705,Ghan,Alice springs,1741.832,0.983
-25.62137,133.21265,481.82455,Ghan,Alice springs,1742.793,0.961
-25.63085,133.21373,485.6308,Ghan,Alice springs,1743.849,1.056
-25.63909,133.21609,488.99277,Ghan,Alice springs,1744.792,0.943
-25.64725,133.22006,486.62439,Ghan,Alice springs,1745.78,0.988
-25.65604,133.22565,488.66379,Ghan,Alice springs,1746.904,1.124
-25.66309,133.2301,490.41632,Ghan,Alice springs,1747.804,0.9
-25.67075,133.23493,490.57892,Ghan,Alice springs,1748.781,0.977
-25.67933,133.24046,490.46982,Ghan,Alice springs,1749.882,1.101
-25.68666,133.245,492.74127,Ghan,Alice springs,1750.813,0.931
-25.69502,133.2503,493.1853,Ghan,Alice springs,1751.881,1.068
-25.70196,133.25467,496.33679,Ghan,Alice springs,1752.766,0.885
-25.70983,133.25964,496.58295,Ghan,Alice springs,1753.77,1.004
-25.71888,133.26536,494.95801,Ghan,Alice springs,1754.925,1.155
-25.72544,133.26951,496.87216,Ghan,Alice springs,1755.763,0.838
-25.73332,133.27448,498.8342,Ghan,Alice springs,1756.768,1.005
-25.74113,133.27942,508.59274,Ghan,Alice springs,1757.765,0.997
-25.74894,133.28436,504.25583,Ghan,Alice springs,1758.762,0.997
-25.75741,133.28874,509.0,Ghan,Alice springs,1759.798,1.036
-25.76691,133.29153,514.13977,Ghan,Alice springs,1760.887,1.089
-25.77483,133.29251,520.02942,Ghan,Alice springs,1761.77,0.883
-25.78378,133.29343,526.10944,Ghan,Alice springs,1762.766,0.996
-25.79269,133.29386,533.25354,Ghan,Alice springs,1763.754,0.988
-25.80112,133.29138,531.10437,Ghan,Alice springs,1764.72,0.966
-25.80985,133.28872,526.76788,Ghan,Alice springs,1765.723,1.003
-25.81902,133.28941,521.07428,Ghan,Alice springs,1766.741,1.018
-25.82711,133.29277,516.36292,Ghan,Alice springs,1767.698,0.957
-25.83545,133.29666,513.0675,Ghan,Alice springs,1768.701,1.003
-25.84412,133.29873,511.85104,Ghan,Alice springs,1769.684,0.983
-25.85266,133.29355,505.86838,Ghan,Alice springs,1770.763,1.079
-25.85975,133.288,502.28748,Ghan,Alice springs,1771.726,0.963
-25.86666,133.28259,505.36456,Ghan,Alice springs,1772.664,0.938
-25.87468,133.27686,502.26364,Ghan,Alice springs,1773.722,1.058
-25.88163,133.27171,501.99594,Ghan,Alice springs,1774.649,0.927
-25.88917,133.26474,505.0,Ghan,Alice springs,1775.738,1.089
-25.89643,133.25896,508.42673,Ghan,Alice springs,1776.729,0.991
-25.9042,133.25483,510.88693,Ghan,Alice springs,1777.684,0.955
-25.9123,133.25147,511.0,Ghan,Alice springs,1778.642,0.958
-25.92106,133.24783,515.37555,Ghan,Alice springs,1779.679,1.037
-25.93005,133.24409,516.7464,Ghan,Alice springs,1780.743,1.064
-25.93789,133.24083,520.76721,Ghan,Alice springs,1781.671,0.928
-25.9458,133.23695,525.80383,Ghan,Alice springs,1782.63,0.959
-25.95333,133.23152,531.664,Ghan,Alice springs,1783.626,0.996
-25.96099,133.2252,522.68036,Ghan,Alice springs,1784.685,1.059
-25.96774,133.21961,526.11914,Ghan,Alice springs,1785.619,0.934
-25.97503,133.21359,534.76886,Ghan,Alice springs,1786.627,1.008
-25.98311,133.2069,531.95972,Ghan,Alice springs,1787.745,1.118
-25.98948,133.2019,531.69794,Ghan,Alice springs,1788.61,0.865
-25.9975,133.19745,527.84631,Ghan,Alice springs,1789.604,0.994
-26.00658,133.19457,524.11261,Ayers Range South,Alice springs,1790.65,1.046
-26.01557,133.19319,521.6709,Ayers Range South,Alice springs,1791.656,1.006
-26.02452,133.19196,521.04572,Ayers Range South,Alice springs,1792.655,0.999
-26.03296,133.19111,521.90485,Ayers Range South,Alice springs,1793.594,0.939
-26.04252,133.19102,516.51807,Ayers Range South,Alice springs,1794.653,1.059
-26.05112,133.19174,515.30664,Ayers Range South,Alice springs,1795.609,0.956
-26.06001,133.19313,511.35965,Ayers Range South,Alice springs,1796.604,0.995
-26.06872,133.1946,509.0,Ayers Range South,Alice springs,1797.58,0.976
-26.07762,133.19604,508.07959,Ayers Range South,Alice springs,1798.576,0.996
-26.0879,133.19772,505.43579,Ayers Range South,Alice springs,1799.727,1.151
-26.09578,133.19902,503.30112,Ayers Range South,Alice springs,1800.61,0.883
-26.10482,133.20016,500.38693,Ayers Range South,Alice springs,1801.618,1.008
-26.11414,133.20043,498.52713,Ayers Range South,Alice springs,1802.651,1.033
-26.12395,133.19976,495.38222,Ayers Range South,Alice springs,1803.74,1.089
-26.13134,133.19887,492.23731,Ayers Range South,Alice springs,1804.564,0.824
-26.14046,133.19776,489.0924,Ayers Range South,Alice springs,1805.58,1.016
-26.16335,133.19499,485.94749,Ayers Range South,Alice springs,1808.131,2.551
-26.16496,133.19479,482.80258,Ayers Range South,Alice springs,1808.31,0.179
-26.17086,133.19408,479.65767,Ayers Range South,Alice springs,1808.968,0.658
-26.17667,133.19337,476.51276,Ayers Range South,Alice springs,1809.616,0.648
-26.18498,133.19232,475.22424,Ayers Range South,Alice springs,1810.543,0.927
-26.19575,133.19102,472.16891,Ayers Range South,Alice springs,1811.743,1.2
-26.2038,133.19004,470.89331,Ayers Range South,Alice springs,1812.64,0.897
-26.21588,133.18858,466.42911,Ayers Range South,Alice springs,1813.986,1.346
-26.22151,133.1879,466.93811,Ayers Range South,Alice springs,1814.613,0.627
-26.23006,133.18718,462.07803,Ayers Range South,Alice springs,1815.563,0.95
-26.24054,133.18652,465.58713,Ayers Range South,Alice springs,1816.726,1.163
-26.24939,133.18606,461.77005,Ayers Range South,Alice springs,1817.708,0.982
-26.25677,133.1861,455.07071,Ayers Range South,Alice springs,1818.526,0.818
-26.26574,133.18692,453.1254,Ayers Range South,Alice springs,1819.523,0.997
-26.27584,133.18798,459.92923,Ayers Range South,Alice springs,1820.647,1.124
-26.28345,133.18879,451.28268,Ayers Range South,Alice springs,1821.494,0.847
-26.29304,133.18978,450.32394,Ayers Range South,Alice springs,1822.561,1.067
-26.30166,133.19068,446.43887,Ayers Range South,Alice springs,1823.52,0.959
-26.31046,133.1916,441.51019,Ayers Range South,Alice springs,1824.499,0.979
-26.31984,133.1926,437.9548,Ayers Range South,Alice springs,1825.543,1.044
-26.32812,133.19444,437.12271,Ayers Range South,Alice springs,1826.479,0.936
-26.33653,133.19794,436.15482,Ayers Range South,Alice springs,1827.474,0.995
-26.34481,133.20258,441.134,Ayers Range South,Alice springs,1828.502,1.028
-26.35313,133.20839,432.81052,Ayers Range South,Alice springs,1829.591,1.089
-26.35911,133.21411,433.7637,Ayers Range South,Alice springs,1830.466,0.875
-26.36663,133.22143,434.0,Ayers Range South,Alice springs,1831.574,1.108
-26.37383,133.22731,432.89136,De Rose Hill,Alice springs,1832.564,0.99
-26.381,133.23142,429.79721,De Rose Hill,Alice springs,1833.458,0.894
-26.3931,133.23594,426.42874,De Rose Hill,Alice springs,1834.872,1.414
-26.39826,133.23773,425.87161,De Rose Hill,Alice springs,1835.471,0.599
-26.40942,133.2416,424.0,De Rose Hill,Alice springs,1836.766,1.295
-26.41732,133.24435,424.83987,De Rose Hill,Alice springs,1837.683,0.917
-26.42394,133.24665,420.0,De Rose Hill,Alice springs,1838.452,0.769
-26.43334,133.24992,416.73874,De Rose Hill,Alice springs,1839.543,1.091
-26.4416,133.25277,414.0,De Rose Hill,Alice springs,1840.501,0.958
-26.44972,133.25559,415.0,De Rose Hill,Alice springs,1841.444,0.943
-26.45993,133.25803,416.92767,De Rose Hill,Alice springs,1842.601,1.157
-26.46764,133.25861,416.4939,De Rose Hill,Alice springs,1843.457,0.856
-26.47881,133.258,418.57812,De Rose Hill,Alice springs,1844.696,1.239
-26.48563,133.25753,420.32425,De Rose Hill,Alice springs,1845.453,0.757
-26.49461,133.25691,423.82504,De Rose Hill,Alice springs,1846.45,0.997
-26.50474,133.25621,422.28455,De Rose Hill,Alice springs,1847.575,1.125
-26.51231,133.25569,424.65005,De Rose Hill,Alice springs,1848.415,0.84
-26.52143,133.25507,425.431,De Rose Hill,Alice springs,1849.427,1.012
-26.53041,133.25445,430.70999,De Rose Hill,Alice springs,1850.424,0.997
-26.53957,133.25381,426.06982,De Rose Hill,Alice springs,1851.441,1.017
-26.54849,133.25304,424.88525,De Rose Hill,Alice springs,1852.432,0.991
-26.55745,133.25176,423.46349,De Rose Hill,Alice springs,1853.433,1.001
-26.56678,133.25036,422.04173,De Rose Hill,Alice springs,1854.476,1.043
-26.57565,133.25017,420.61997,De Rose Hill,Alice springs,1855.459,0.983
-26.58385,133.25125,419.19821,De Rose Hill,Alice springs,1856.374,0.915
-26.59254,133.25374,419.84058,De Rose Hill,Alice springs,1857.368,0.994
-26.60113,133.25777,419.61267,De Rose Hill,Alice springs,1858.401,1.033
-26.60901,133.26284,418.74307,De Rose Hill,Alice springs,1859.41,1.009
-26.61705,133.26819,409.11136,De Rose Hill,Alice springs,1860.448,1.038
-26.6247,133.2728,410.02975,De Rose Hill,Alice springs,1861.412,0.964
-26.63257,133.27611,404.21555,De Rose Hill,Alice springs,1862.344,0.932
-26.64323,133.27953,399.79382,De Rose Hill,Alice springs,1863.573,1.229
-26.65153,133.28219,400.63837,De Rose Hill,Alice springs,1864.53,0.957
-26.65862,133.28447,400.48892,De Rose Hill,Alice springs,1865.348,0.818
-26.66727,133.28724,401.02682,De Rose Hill,Alice springs,1866.345,0.997
-26.67572,133.29042,399.00821,De Rose Hill,Alice springs,1867.333,0.988
-26.68647,133.29591,398.75513,De Rose Hill,Alice springs,1868.643,1.31
-26.69283,133.29935,397.87384,De Rose Hill,Alice springs,1869.426,0.783
-26.70205,133.30374,398.1514,De Rose Hill,Alice springs,1870.537,1.111
-26.70883,133.3064,396.42911,De Rose Hill,Alice springs,1871.333,0.796
-26.71744,133.30969,397.90784,Welbourn Hill,Coober pedy,1872.342,1.009
-26.72775,133.31357,397.89279,Welbourn Hill,Coober pedy,1873.548,1.206
-26.73624,133.31678,398.0,Welbourn Hill,Coober pedy,1874.541,0.993
-26.74316,133.31909,396.00119,Welbourn Hill,Coober pedy,1875.341,0.8
-26.75168,133.32148,396.54211,Welbourn Hill,Coober pedy,1876.314,0.973
-26.76124,133.32362,395.0,Welbourn Hill,Coober pedy,1877.394,1.08
-26.77048,133.32508,392.27905,Welbourn Hill,Coober pedy,1878.428,1.034
-26.77835,133.32596,394.79422,Welbourn Hill,Coober pedy,1879.304,0.876
-26.78981,133.3271,395.67615,Welbourn Hill,Coober pedy,1880.579,1.275
-26.79724,133.32785,392.21213,Welbourn Hill,Coober pedy,1881.406,0.827
-26.81012,133.32911,393.0,Welbourn Hill,Coober pedy,1882.839,1.433
-26.81484,133.32957,391.7988,Welbourn Hill,Coober pedy,1883.364,0.525
-26.8245,133.33055,395.38403,Welbourn Hill,Coober pedy,1884.439,1.075
-26.83185,133.33218,397.34726,Welbourn Hill,Coober pedy,1885.269,0.83
-26.83969,133.33841,412.13165,Welbourn Hill,Coober pedy,1886.336,1.067
-26.84451,133.34697,415.45984,Welbourn Hill,Coober pedy,1887.341,1.005
-26.84896,133.35557,413.7359,Welbourn Hill,Coober pedy,1888.328,0.987
-26.85479,133.36485,413.56171,Welbourn Hill,Coober pedy,1889.454,1.126
-26.8609,133.371,412.0,Welbourn Hill,Coober pedy,1890.366,0.912
-26.86797,133.37564,408.0,Welbourn Hill,Coober pedy,1891.275,0.909
-26.87656,133.37892,407.0,Welbourn Hill,Coober pedy,1892.281,1.006
-26.88626,133.38063,405.42438,Welbourn Hill,Coober pedy,1893.369,1.088
-26.89459,133.38049,401.0,Welbourn Hill,Coober pedy,1894.292,0.923
-26.9037,133.37881,399.64703,Welbourn Hill,Coober pedy,1895.315,1.023
-26.91181,133.37693,397.96179,Welbourn Hill,Coober pedy,1896.233,0.918
-26.92081,133.37519,395.69894,Welbourn Hill,Coober pedy,1897.245,1.012
-26.93021,133.37515,393.98596,Welbourn Hill,Coober pedy,1898.287,1.042
-26.93962,133.37691,392.40298,Welbourn Hill,Coober pedy,1899.344,1.057
-26.94807,133.37893,390.12131,Welbourn Hill,Coober pedy,1900.302,0.958
-26.95631,133.38091,386.02847,Welbourn Hill,Coober pedy,1901.236,0.934
-26.9648,133.38406,385.23361,Welbourn Hill,Coober pedy,1902.227,0.991
-26.97077,133.39105,384.74152,Welbourn Hill,Coober pedy,1903.186,0.959
-26.97425,133.40174,381.90115,Welbourn Hill,Coober pedy,1904.315,1.129
-26.97945,133.40911,380.0,Welbourn Hill,Coober pedy,1905.246,0.931
-26.98694,133.41282,375.0784,Welbourn Hill,Coober pedy,1906.154,0.908
-26.99605,133.41561,374.36877,Welbourn Hill,Coober pedy,1907.201,1.047
-27.00434,133.42007,371.0,Welbourn Hill,Coober pedy,1908.221,1.02
-27.01494,133.42671,369.64206,Welbourn Hill,Coober pedy,1909.568,1.347
-27.02169,133.43095,364.2652,Welbourn Hill,Coober pedy,1910.426,0.858
-27.02782,133.43479,366.05765,Welbourn Hill,Coober pedy,1911.205,0.779
-27.03557,133.43964,362.66483,Welbourn Hill,Coober pedy,1912.189,0.984
-27.05297,133.45055,366.11554,Welbourn Hill,Coober pedy,1914.4,2.211
-27.05312,133.45065,366.02286,Welbourn Hill,Coober pedy,1914.419,0.019
-27.05925,133.45449,374.0,Welbourn Hill,Coober pedy,1915.198,0.779
-27.06747,133.45962,376.20129,Welbourn Hill,Coober pedy,1916.241,1.043
-27.07577,133.46418,380.37271,Welbourn Hill,Coober pedy,1917.266,1.025
-27.08396,133.46797,374.74008,Welbourn Hill,Coober pedy,1918.248,0.982
-27.09219,133.47155,374.82806,Welbourn Hill,Coober pedy,1919.227,0.979
-27.09975,133.47488,374.10196,Welbourn Hill,Coober pedy,1920.127,0.9
-27.10844,133.48006,373.20184,Welbourn Hill,Coober pedy,1921.218,1.091
-27.11472,133.48584,372.20602,Welbourn Hill,Coober pedy,1922.119,0.901
-27.12065,133.49396,377.22775,Welbourn Hill,Coober pedy,1923.158,1.039
-27.12576,133.50293,382.0,Welbourn Hill,Coober pedy,1924.212,1.054
-27.13088,133.511,378.00558,Welbourn Hill,Coober pedy,1925.193,0.981
-27.13678,133.51747,367.2905,Welbourn Hill,Coober pedy,1926.109,0.916
-27.1443,133.52298,365.0,Welbourn Hill,Coober pedy,1927.105,0.996
-27.15357,133.52704,363.78622,Welbourn Hill,Coober pedy,1928.208,1.103
-27.16178,133.52893,363.86356,Welbourn Hill,Coober pedy,1929.137,0.929
-27.17115,133.53092,357.56998,Welbourn Hill,Coober pedy,1930.194,1.057
-27.17922,133.5327,354.17899,Welbourn Hill,Coober pedy,1931.105,0.911
-27.18902,133.53558,350.11966,Welbourn Hill,Coober pedy,1932.228,1.123
-27.19682,133.53845,343.0,Welbourn Hill,Coober pedy,1933.138,0.91
-27.20532,133.54224,340.61893,Welbourn Hill,Coober pedy,1934.152,1.014
-27.21325,133.54643,340.25308,Welbourn Hill,Coober pedy,1935.124,0.972
-27.22119,133.55131,340.539,Welbourn Hill,Coober pedy,1936.128,1.004
-27.2292,133.557,342.7933,Welbourn Hill,Coober pedy,1937.179,1.051
-27.24009,133.56501,339.32672,Welbourn Hill,Coober pedy,1938.623,1.444
-27.24702,133.57012,335.9025,Welbourn Hill,Coober pedy,1939.543,0.92
-27.2515,133.57344,333.52524,Welbourn Hill,Coober pedy,1940.138,0.595
-27.25837,133.57891,332.34061,Welbourn Hill,Coober pedy,1941.072,0.934
-27.26628,133.58591,328.25137,Welbourn Hill,Coober pedy,1942.189,1.117
-27.27468,133.59418,328.99448,Welbourn Hill,Coober pedy,1943.429,1.24
-27.27892,133.59844,327.8067,Welbourn Hill,Coober pedy,1944.06,0.631
-27.28671,133.606,324.12747,Welbourn Hill,Coober pedy,1945.203,1.143
-27.29346,133.61192,321.4895,Welbourn Hill,Coober pedy,1946.153,0.95
-27.30058,133.61768,322.55173,Welbourn Hill,Coober pedy,1947.126,0.973
